state,forecast_date,trump_forecast,trump_actual,biden_forecast,biden_actual,R_house_forecast,R_house_actual,D_house_forecast,D_house_actual,I_house_forecast,I_house_actual,R_senate_forecast,R_senate_actual,D_senate_forecast,D_senate_actual,I_senate_forecast,I_senate_actual
AL,2020-10-20,59.16973,62.0316431668648,40.02986,36.569990212122335,76.84621166666666,78.70613278654344,44.986004,43.5055401870495,NA,NA,52.18058,60.09536164251688,47.81942,39.73666545072299,NA,NA
AL,2020-10-21,59.17825,62.0316431668648,40.02171,36.569990212122335,76.79727833333334,78.70613278654344,45.041062,43.5055401870495,NA,NA,52.15424,60.09536164251688,47.84576,39.73666545072299,NA,NA
AL,2020-10-22,59.17028,62.0316431668648,40.03011,36.569990212122335,76.77041833333334,78.70613278654344,45.073636,43.5055401870495,NA,NA,52.13668,60.09536164251688,47.86332,39.73666545072299,NA,NA
AL,2020-10-23,59.23185,62.0316431668648,39.97089,36.569990212122335,76.98251,78.70613278654344,44.827796,43.5055401870495,NA,NA,52.20596,60.09536164251688,47.79404,39.73666545072299,NA,NA
AL,2020-10-24,59.30288,62.0316431668648,39.90009,36.569990212122335,77.170925,78.70613278654344,44.603733999999996,43.5055401870495,NA,NA,52.23233,60.09536164251688,47.76767,39.73666545072299,NA,NA
AL,2020-10-25,59.33857,62.0316431668648,39.86768,36.569990212122335,77.16097166666667,78.70613278654344,44.615556,43.5055401870495,NA,NA,52.22825,60.09536164251688,47.77175,39.73666545072299,NA,NA
AL,2020-10-26,59.29451,62.0316431668648,39.91166,36.569990212122335,77.09143666666667,78.70613278654344,44.690592,43.5055401870495,NA,NA,52.84417,60.09536164251688,47.15583,39.73666545072299,NA,NA
AL,2020-10-27,59.30046,62.0316431668648,39.90773,36.569990212122335,77.110435,78.70613278654344,44.668278,43.5055401870495,NA,NA,52.85035,60.09536164251688,47.14965,39.73666545072299,NA,NA
AL,2020-10-28,59.36397,62.0316431668648,39.83988,36.569990212122335,76.84426500000001,78.70613278654344,44.942966,43.5055401870495,NA,NA,52.70448,60.09536164251688,47.29552,39.73666545072299,NA,NA
AL,2020-10-29,59.48956,62.0316431668648,39.7258,36.569990212122335,76.77102833333333,78.70613278654344,45.022332,43.5055401870495,NA,NA,52.7142,60.09536164251688,47.2858,39.73666545072299,NA,NA
AL,2020-10-30,59.41831,62.0316431668648,39.7895,36.569990212122335,76.87776166666667,78.70613278654344,44.900038,43.5055401870495,NA,NA,52.89905,60.09536164251688,47.10095,39.73666545072299,NA,NA
AL,2020-10-31,59.40928,62.0316431668648,39.79867,36.569990212122335,76.86511333333334,78.70613278654344,44.914326,43.5055401870495,NA,NA,52.89967,60.09536164251688,47.10033,39.73666545072299,NA,NA
AL,2020-11-01,59.59809,62.0316431668648,39.61707,36.569990212122335,76.96363333333333,78.70613278654344,44.806226,43.5055401870495,NA,NA,53.59205,60.09536164251688,46.40795,39.73666545072299,NA,NA
AL,2020-11-02,59.6188,62.0316431668648,39.61283,36.569990212122335,77.07046833333334,78.70613278654344,44.697994,43.5055401870495,NA,NA,54.06848,60.09536164251688,45.93152,39.73666545072299,NA,NA
AL,2020-11-03,59.61611,62.0316431668648,39.61551,36.569990212122335,77.06995166666667,78.70613278654344,44.698536,43.5055401870495,NA,NA,54.06895,60.09536164251688,45.93105,39.73666545072299,NA,NA
AR,2020-10-08,58.90306,62.39572985614432,39.59095,34.77506195301496,60.28236666666667,63.11489794233083,37.48462666666667,34.6616711390771,NA,NA,82.14213,66.52953544949513,NA,NA,17.85787,33.47046455050487
AR,2020-10-09,58.95696,62.39572985614432,39.54071,34.77506195301496,60.276990000000005,63.11489794233083,37.490003333333334,34.6616711390771,NA,NA,82.14117,66.52953544949513,NA,NA,17.85883,33.47046455050487
AR,2020-10-10,59.02639,62.39572985614432,39.47362,34.77506195301496,60.269396666666665,63.11489794233083,37.49759666666667,34.6616711390771,NA,NA,82.13708,66.52953544949513,NA,NA,17.86293,33.47046455050487
AR,2020-10-11,58.98902,62.39572985614432,39.51633,34.77506195301496,60.26475666666667,63.11489794233083,37.50223666666667,34.6616711390771,NA,NA,82.13271,66.52953544949513,NA,NA,17.86729,33.47046455050487
AR,2020-10-12,58.98888,62.39572985614432,39.51872,34.77506195301496,60.24577333333333,63.11489794233083,37.52122,34.6616711390771,NA,NA,71.25317,66.52953544949513,NA,NA,28.74683,33.47046455050487
AR,2020-10-13,58.55314,62.39572985614432,39.93003,34.77506195301496,60.30643666666667,63.11489794233083,37.46055333333334,34.6616711390771,NA,NA,71.25694,66.52953544949513,NA,NA,28.74306,33.47046455050487
