cyear,year,country,ccode,abbrev,mideast,coldwar,opec_me,warsaw,civwar,us_s3un,cap,majpow,milper,def_eff,pop,rgdpc_k,rgdp,otherallies,polity2,us_indally,mid2,us_indexmilperpop1995,us_SH1995,us_indexreltradep1995,us_indexexchangerate1995,us_EH1995
3661991,1991,Estonia,366,EST,0,1,0,0,0,0.29729729890823364,3.530000103637576e-4,0,NA,NA,1544,6893.16015625,10643.0390625,0,6,0,0,0,0,7.962395902723074e-4,0,5.971798673272133e-4
3661992,1992,Estonia,366,EST,0,0,0,0,0,0.1599999964237213,2.629999944474548e-4,0,3,0.003714734222739935,1544,6893.16015625,10643.0390625,0,6,0,1,0,0,7.750975782983005e-4,0,5.813233437947929e-4
3661993,1993,Estonia,366,EST,0,0,0,0,0,0.20000000298023224,2.640000020619482e-4,0,5,0.007812094874680042,1517,7048.52978515625,10692.6201171875,0,6,0,0,0,0,0,0,0
3661994,1994,Estonia,366,EST,0,0,0,0,0,0.20588235557079315,2.410000015515834e-4,0,4,0.0020179941784590483,1499,7050.97998046875,10569.4189453125,0,6,0,0,0,0,0,0,0
3661995,1995,Estonia,366,EST,0,0,0,0,0,0.15189872682094574,2.6000000070780516e-4,0,6,0.007210152689367533,1484,7503.91015625,11135.802734375,0,6,0,0,2.294436562806368e-4,1.147218281403184e-4,0,0,0
3661996,1996,Estonia,366,EST,0,0,0,0,0,0.30263158679008484,2.6500000967644155e-4,0,6,0.009971379302442074,1469,7509.580078125,11031.5732421875,0,6,0,0,4.635730292648077e-4,2.3178651463240385e-4,0,0,0
3661997,1997,Estonia,366,EST,0,0,0,0,0,0.20000000298023224,2.770000137388706e-4,0,7,0.005341656971722841,1427.1600341796875,8230.6298828125,11746.42578125,0,6,0,0,7.157453219406307e-4,3.5787266097031534e-4,0,0,0
3661998,1998,Estonia,366,EST,0,0,0,0,0,0.14516128599643707,2.6500000967644155e-4,0,7,0.0047041065990924835,1406.030029296875,8632.5595703125,12137.6376953125,0,6,0,0,4.8433442134410143e-4,2.4216721067205071e-4,0,0,0
3661999,1999,Estonia,366,EST,0,0,0,0,0,0.1764705926179886,2.640000020619482e-4,0,7,0.005206217523664236,1386.6700439453125,9032.3798828125,12524.9306640625,0,6,0,0,2.455482317600399e-4,1.2277411588001996e-4,0,0,0
3662000,2000,Estonia,366,EST,0,0,0,0,0,0.20895522832870483,2.469999890308827e-4,0,5,0.0052402084693312645,1369,9588.66015625,13126.8759765625,0,6,0,1,0.0017410231521353126,8.705115760676563e-4,0,0,0
NA,1950,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1951,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1952,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1953,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1954,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1955,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1956,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1957,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1958,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1959,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1960,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1961,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1962,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1963,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1964,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1965,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1966,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1967,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1968,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1969,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1970,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1971,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1972,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1973,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1974,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1975,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1976,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1977,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1978,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1979,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1980,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1981,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1982,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1983,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1984,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1985,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1986,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1987,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1988,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1989,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1990,Latvia,367,LAT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3671991,1991,Latvia,367,LAT,0,1,0,0,0,0.2602739632129669,5.6900002527982e-4,0,NA,NA,2662.39990234375,9092.3896484375,24207.578125,0,8,0,0,0,0,0,0,0
3671992,1992,Latvia,367,LAT,0,0,0,0,0,0.13333334028720856,0.00038899999344721437,0,5,0.002423760714009404,2631.60009765625,6178.4599609375,16259.2353515625,0,8,0,0,0,0,0,0,0
3671993,1993,Latvia,367,LAT,0,0,0,0,0,0.2153846174478531,3.7399999564513564e-4,0,5,0.0030067265033721924,2586,5761.64990234375,14899.626953125,0,8,0,0,0,0,0,0,0
3671994,1994,Latvia,367,LAT,0,0,0,0,0,0.30882352590560913,3.7900000461377203e-4,0,6,0.003566207829862833,2548,5865.97998046875,14946.5166015625,0,8,0,1,0,0,0,0,0
3671995,1995,Latvia,367,LAT,0,0,0,0,0,0.4430379867553711,3.7799999699927866e-4,0,7,0.008066334761679173,2516,5978.2900390625,15041.3779296875,0,8,0,0,1.3533163291867822e-4,6.766581645933911e-5,0,0,0
3671996,1996,Latvia,367,LAT,0,0,0,0,0,0.40789473056793213,0.00038899999344721437,0,7,0.009008672088384628,2491,6194.1298828125,15429.5771484375,0,8,0,0,1.3668983592651784e-4,6.834491796325892e-5,0,0,0
3671997,1997,Latvia,367,LAT,0,0,0,0,0,0.27142858505249023,4.1099998634308577e-4,0,5,0.009578739292919636,2469,6698.330078125,16538.177734375,0,8,0,0,4.1372343548573554e-4,2.0686171774286777e-4,0,0,0
3671998,1998,Latvia,367,LAT,0,0,0,0,0,0.14516128599643707,3.8499999209307134e-4,0,5,0.002319226274266839,2449,6855.0498046875,16788.017578125,0,8,0,1,0,0,0,0,0
3671999,1999,Latvia,367,LAT,0,0,0,0,0,0.19117647409439087,3.8400001358240843e-4,0,5,0.003156107384711504,2410,7107.77978515625,17129.75,0,8,0,0,0,0,0,0,0
3672000,2000,Latvia,367,LAT,0,0,0,0,0,0.16417910158634186,3.7900000461377203e-4,0,5,0.0036040644627064466,2372,7652.77001953125,18152.37109375,0,8,0,0,0,0,0,0,0
NA,1950,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1951,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1952,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1953,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1954,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1955,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1956,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1957,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1958,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1959,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1960,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1961,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1962,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1963,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1964,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1965,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1966,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1967,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1968,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1969,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1970,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1971,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1972,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1973,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1974,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1975,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1976,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1977,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1978,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1979,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1980,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1981,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1982,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1983,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1984,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1985,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1986,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1987,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1988,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1989,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1990,Lithuania,368,LIT,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3681991,1991,Lithuania,368,LIT,0,1,0,0,0,0.054054055362939835,6.99999975040555e-4,0,NA,NA,3730,6678.080078125,24909.23828125,0,10,0,0,0,0,0,0,0
3681992,1992,Lithuania,368,LIT,0,0,0,0,0,0.11999999731779099,5.499999970197678e-4,0,10,0.0024129997473210096,3730,6678.080078125,24909.23828125,0,10,0,0,0,0,0,0,0
3681993,1993,Lithuania,368,LIT,0,0,0,0,0,0.23076923191547394,5.559999844990671e-4,0,10,0.0030232861172407866,3730,6678.080078125,24909.23828125,0,10,0,0,0,0,0,0,0
3681994,1994,Lithuania,368,LIT,0,0,0,0,0,0.38235294818878174,5.200000014156103e-4,0,10,0.00264019425958395,3721,6371.43017578125,23708.091796875,0,10,0,0,1.83012307388708e-4,9.1506153694354e-5,0,1,0.7500001788139343
3681995,1995,Lithuania,368,LIT,0,0,0,0,0,0.1139240488409996,5.159999709576368e-4,0,12,0.005132039077579975,3715,6233.1298828125,23156.078125,0,10,0,1,1.8330787133891135e-4,9.165393566945568e-5,0,1,0.7500001788139343
3681996,1996,Lithuania,368,LIT,0,0,0,0,0,0.32894736528396606,5.159999709576368e-4,0,12,0.00531321344897151,3709,6495.25,24090.8828125,0,10,0,0,1.8360441026743501e-4,9.180220513371751e-5,0,1,0.7500001788139343
3681997,1997,Lithuania,368,LIT,0,0,0,0,0,0.20000000298023224,5.680000176653266e-4,0,12,0.005051678977906704,3705.590087890625,6825.740234375,25293.39453125,0,10,0,0,2.7566004428081214e-4,1.3783002214040607e-4,0,1,0.7500001788139343
3681998,1998,Lithuania,368,LIT,0,0,0,0,0,0.12903225421905518,5.709999823011458e-4,0,12,0.004736433271318674,3703,7284.4501953125,26974.318359375,0,10,0,1,2.7585288626141846e-4,1.3792644313070923e-4,0,1,0.7500001788139343
3681999,1999,Lithuania,368,LIT,0,0,0,0,0,0.14705882966518402,5.579999997280538e-4,0,12,0.003727878909558058,3699,6899.27978515625,25520.435546875,0,10,0,0,9.20503880479373e-5,4.602519402396865e-5,0,1,0.7500001788139343
3682000,2000,Lithuania,368,LIT,0,0,0,0,0,0.1492537260055542,5.789999850094318e-4,0,13,0.006414045579731464,3695,7253.5,26801.681640625,0,10,0,1,9.215003956342116e-5,4.607501978171058e-5,0,1,0.7500001788139343
NA,1950,Ukraine,369,UKR,0,1,0,0,NA,-0.46000000834465027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1951,Ukraine,369,UKR,0,1,0,0,NA,-0.7142857313156128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1952,Ukraine,369,UKR,0,1,0,0,NA,-0.41428571939468384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1953,Ukraine,369,UKR,0,1,0,0,NA,-0.19230769574642181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1954,Ukraine,369,UKR,0,1,0,0,NA,-0.09677419066429138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1955,Ukraine,369,UKR,0,1,0,0,NA,-0.027027027681469917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1956,Ukraine,369,UKR,0,1,0,0,NA,-0.30612245202064514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1957,Ukraine,369,UKR,0,1,0,0,NA,-0.21153846383094788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1958,Ukraine,369,UKR,0,1,0,0,NA,-0.19354838132858276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1959,Ukraine,369,UKR,0,1,0,0,NA,-0.4285714328289032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1960,Ukraine,369,UKR,0,1,0,0,NA,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1961,Ukraine,369,UKR,0,1,0,0,NA,-0.35849055647850037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1962,Ukraine,369,UKR,0,1,0,0,NA,-0.43939393758773804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1963,Ukraine,369,UKR,0,1,0,0,NA,-0.34375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1964,Ukraine,369,UKR,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1965,Ukraine,369,UKR,0,1,0,0,NA,-0.190476194024086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1966,Ukraine,369,UKR,0,1,0,0,NA,-0.2777777910232544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1967,Ukraine,369,UKR,0,1,0,0,NA,-0.3272727131843567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1968,Ukraine,369,UKR,0,1,0,0,NA,-0.36538460850715637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1969,Ukraine,369,UKR,0,1,0,0,NA,-0.09090909361839294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1970,Ukraine,369,UKR,0,1,0,0,NA,-0.41791045665740967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1971,Ukraine,369,UKR,0,1,0,0,NA,-0.0714285746216774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1972,Ukraine,369,UKR,0,1,0,0,NA,0.17431192100048065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1973,Ukraine,369,UKR,0,1,0,0,NA,0.010638297535479069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1974,Ukraine,369,UKR,0,1,0,0,NA,0.09210526198148727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1975,Ukraine,369,UKR,0,1,0,0,NA,-0.11428571492433548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1976,Ukraine,369,UKR,0,1,0,0,NA,-0.07865168899297714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1977,Ukraine,369,UKR,0,1,0,0,NA,0.010204081423580647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1978,Ukraine,369,UKR,0,1,0,0,NA,-0.018518518656492233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1979,Ukraine,369,UKR,0,1,0,0,NA,-0.20408163964748383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1980,Ukraine,369,UKR,0,1,0,0,NA,-0.3786407709121704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1981,Ukraine,369,UKR,0,1,0,0,NA,-0.41791045665740967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1982,Ukraine,369,UKR,0,1,0,0,NA,-0.42500001192092896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1983,Ukraine,369,UKR,0,1,0,0,NA,-0.5100671052932739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1984,Ukraine,369,UKR,0,1,0,0,NA,-0.5099337697029114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1985,Ukraine,369,UKR,0,1,0,0,NA,-0.42580646276474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1986,Ukraine,369,UKR,0,1,0,0,NA,-0.43870967626571655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1987,Ukraine,369,UKR,0,1,0,0,NA,-0.4577464759349823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1988,Ukraine,369,UKR,0,1,0,0,NA,-0.5179855823516846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1989,Ukraine,369,UKR,0,1,0,0,NA,-0.5641025900840759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1990,Ukraine,369,UKR,0,1,0,0,NA,-0.43023255467414856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3691991,1991,Ukraine,369,UKR,0,1,0,0,0,-0.28378379344940186,0.023384999483823776,0,NA,0.010509936138987541,52001,9076.1796875,471970.40625,0,6,0,0,0,0,0,0,0
3691992,1992,Ukraine,369,UKR,0,0,0,0,0,-0.1733333319425583,0.022366000339388847,0,438,0.0132612818852067,52151,8199.4599609375,427610.03125,0,6,0,1,0,0,0,0,0
3691993,1993,Ukraine,369,UKR,0,0,0,0,0,-0.16923077404499054,0.019182000309228897,0,510,0.004486534278839827,52179,7119.85986328125,371507.15625,0,6,0,0,0,0,0,0,0
3691994,1994,Ukraine,369,UKR,0,0,0,0,0,0.07352941483259201,0.016262000426650047,0,495,0.0037798716221004725,51921,5443.9599609375,282655.84375,0,6,0,1,5.2463452448137105e-5,2.6231726224068552e-5,0,0,0
